0.0,9.536743163191339e-07,0.0
0.00014285714285714284,4.82894447234998e-07,1.5536575313550932e-06
0.0002857142857142857,-8.026127208359429e-07,3.9675438890735634e-07
0.00042857142857142855,3.130087799264435e-07,-3.0126799848279484e-07
0.0005714285714285714,4.543167711606098e-07,1.1360597087139242e-06
0.0007142857142857143,-1.4536143805571334e-06,1.0618271878171013e-06
0.0008571428571428571,-1.5005393962229997e-06,-1.0919400025529113e-06
0.001,4.758250865579778e-07,-1.2853269010462976e-06
0.0011428571428571427,5.062392553126406e-07,2.4471415979950616e-07
0.0012857142857142859,-6.768351256550298e-07,-2.5115668923170405e-07
0.0014285714285714286,4.3000786245794534e-07,-1.4386219253294402e-06
0.0015714285714285715,1.8840022019604768e-06,-2.1882753032801446e-10
0.0017142857142857142,5.194196982133682e-07,1.6341282080903536e-06
0.0018571428571428571,-9.167104424679103e-07,5.269483365710207e-07
0.002,1.1666513431259608e-07,-3.6068020461699624e-07
0.002142857142857143,4.3133950101624814e-07,9.628288525844385e-07
0.0022857142857142855,-1.3761342408924089e-06,1.0136136761739011e-06
0.0024285714285714284,-1.5172522925136001e-06,-1.1027351443143967e-06
0.0025714285714285717,4.954236698674537e-07,-1.4086534768787143e-06
0.0027142857142857142,6.911784106667811e-07,1.9400380089617207e-07
0.002857142857142857,-5.488620651264075e-07,-9.710472085172928e-08
0.003,3.6536764887167503e-07,-1.3056201206316606e-06
0.003142857142857143,1.833438175075427e-06,-1.7784460006068273e-09
0.0032857142857142855,5.439493197384523e-07,1.6910262000908946e-06
0.0034285714285714284,-1.0217123505945797e-06,6.416716076193826e-07
0.0035714285714285718,-7.501909974853274e-08,-4.233678227922767e-07
0.0037142857142857142,4.110334612605479e-07,7.774864287949538e-07
0.003857142857142857,-1.2774739178757908e-06,9.553754339605683e-07
0.004,-1.510981535706655e-06,-1.0978169039386992e-06
0.0041428571428571434,5.132533980935735e-07,-1.5079802920234798e-06
0.004285714285714286,8.64733945460377e-07,1.5043575000503884e-07
0.004428571428571428,-4.230178711024297e-07,6.147932723731607e-08
0.004571428571428571,2.9012315677246654e-07,-1.1594738470536303e-06
0.004714285714285714,1.757146339028537e-06,-5.919790195698382e-09
0.004857142857142857,5.573407600652558e-07,1.722992121462026e-06
0.005,-1.1148691142910093e-06,7.393597752536287e-07
0.0051428571428571435,-2.5815558158049337e-07,-4.877173790694173e-07
0.005285714285714286,3.9426403456543373e-07,5.840782367386846e-07
0.0054285714285714284,-1.159509613599954e-06,8.894254978983968e-07
0.005571428571428571,-1.48300742896381e-06,-1.0764528758190688e-06
0.005714285714285714,5.277894409736292e-07,-1.5818409824389925e-06
0.005857142857142857,1.0232787599003667e-06,1.1412583885676739e-07
0.006,-3.0192578816943674e-07,2.2118134298954798e-07
0.0061428571428571435,2.0541332091376e-07,-1.0038291431803009e-06
0.006285714285714286,1.6572692361231537e-06,-1.371264867968828e-08
0.0064285714285714285,5.607581595345884e-07,1.7293336048103001e-06
0.006571428571428571,-1.1936897139947074e-06,8.190125798538342e-07
0.006714285714285714,-4.2920653389497055e-07,-5.519108198012686e-07
