----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-26 17:30:57.199419

Timestamp / Actual Temperature / SetPoint / V1 / V2
2024-02-26 17:30:57.301868 0 0 0.0 0.0
2024-02-26 17:30:57.811253 18.71  0.00  0.1124 3.0082
2024-02-26 17:30:58.320797 18.68  0.00  0.1152 2.9875
2024-02-26 17:30:58.835450 18.86  0.00  0.1177 2.9893
2024-02-26 17:30:59.347384 18.89  0.00  0.1276 2.9856
2024-02-26 17:30:59.858599 18.71  0.00  0.1306 2.9891
2024-02-26 17:31:00.372569 18.92  0.00  0.1306 2.9891
2024-02-26 17:31:00.893138 18.86  0.00  0.1222 2.9987
2024-02-26 17:31:01.413376 18.80  0.00  0.1124 3.0082
2024-02-26 17:31:01.934224 18.83  0.00  0.1152 2.9875
2024-02-26 17:31:02.450511 18.86  0.00  0.1177 2.9893
2024-02-26 17:31:02.965375 18.83  0.00  0.1276 2.9856
2024-02-26 17:31:03.481141 18.86  0.00  0.1306 2.9891
2024-02-26 17:31:04.002243 18.86  0.00  0.1306 2.9891
2024-02-26 17:31:04.523382 19.01  0.00  0.1306 2.9891
2024-02-26 17:31:05.037338 19.01  0.00  0.1294 2.9818
2024-02-26 17:31:05.555228 18.92  0.00  0.1299 2.9821
2024-02-26 17:31:06.077104 18.83  0.00  0.1249 2.9797
2024-02-26 17:31:06.594916 19.04  0.00  0.1211 2.9829
2024-02-26 17:31:07.117294 18.92  0.00  0.1251 2.9835
2024-02-26 17:31:07.636806 18.95  0.00  0.1219 2.9865
2024-02-26 17:31:08.150039 18.80  0.00  0.1304 2.9813
2024-02-26 17:31:08.672043 18.95  0.00  0.1265 2.9839
2024-02-26 17:31:09.193268 19.01  0.00  0.1255 2.9829
2024-02-26 17:31:09.717519 18.80  0.00  0.1274 2.9839
2024-02-26 17:31:10.234332 19.07  0.00  0.123 2.9841
2024-02-26 17:31:10.753791 18.95  0.00  0.1232 2.9872
2024-02-26 17:31:11.272422 18.98  0.00  0.1232 2.9872
2024-02-26 17:31:11.791125 18.95  0.00  0.1277 2.9802
2024-02-26 17:31:12.310273 18.89  0.00  0.1277 2.9802
2024-02-26 17:31:12.829129 18.77  0.00  0.1241 2.9825
2024-02-26 17:31:13.348835 18.89  0.00  0.1241 2.9825
2024-02-26 17:31:13.867873 18.86  0.00  0.1311 2.9802
2024-02-26 17:31:14.388695 18.92  0.00  0.1311 2.9802
2024-02-26 17:31:14.909922 19.04  0.00  0.1322 2.9817
2024-02-26 17:31:15.432396 19.01  0.00  0.1322 2.9817
2024-02-26 17:31:15.955086 18.98  0.00  0.1292 2.9845
2024-02-26 17:31:16.464349 18.98  0.00  0.1292 2.9845
2024-02-26 17:31:16.992695 18.83  0.00  0.1235 2.9843
2024-02-26 17:31:17.516698 18.98  0.00  0.1235 2.9843
2024-02-26 17:31:18.046751 18.89  0.00  0.125 2.9796
2024-02-26 17:31:18.571568 18.89  0.00  0.125 2.9796
2024-02-26 17:31:19.096423 18.98  0.00  0.1263 2.9843
2024-02-26 17:31:19.621174 19.01  0.00  0.1263 2.9843
2024-02-26 17:31:20.145543 18.83  0.00  0.1263 2.9803
2024-02-26 17:31:20.668915 18.89  0.00  0.1263 2.9803
2024-02-26 17:31:21.189471 19.01  0.00  0.1396 2.9847
2024-02-26 17:31:21.695638 19.04  0.00  0.1396 2.9847
2024-02-26 17:31:22.211142 19.01  0.00  0.1277 2.9857
2024-02-26 17:31:22.733589 18.86  0.00  0.1277 2.9857
2024-02-26 17:31:23.259014 18.92  0.00  0.1218 2.9822
2024-02-26 17:31:23.784300 18.95  0.00  0.1218 2.9791
2024-02-26 17:31:24.305753 18.86  0.00  0.1218 2.9791
2024-02-26 17:31:24.833445 18.92  0.00  0.1243 2.9823
2024-02-26 17:31:25.356101 19.04  0.00  0.1243 2.9823
2024-02-26 17:31:25.884890 18.86  0.00  0.1285 2.9797
2024-02-26 17:31:26.404561 18.89  0.00  0.1285 2.9797
2024-02-26 17:31:26.928960 18.89  0.00  0.1313 2.9854
2024-02-26 17:31:27.450289 19.07  0.00  0.1313 2.9854
2024-02-26 17:31:27.974939 19.04  0.00  0.1295 2.9807
2024-02-26 17:31:28.493126 18.95  0.00  0.1295 2.9807
2024-02-26 17:31:29.017913 18.98  0.00  0.129 2.9824
2024-02-26 17:31:29.544529 18.98  0.00  0.129 2.9824
2024-02-26 17:31:30.068967 18.98  0.00  0.1288 2.9806
2024-02-26 17:31:30.592097 18.98  0.00  0.1288 2.9806
2024-02-26 17:31:31.121846 19.10  0.00  0.1233 2.9827
2024-02-26 17:31:31.642905 18.98  0.00  0.1233 2.9827
2024-02-26 17:31:32.173874 18.89  0.00  0.1235 2.9802
2024-02-26 17:31:32.697864 19.01  0.00  0.1235 2.9802
2024-02-26 17:31:33.215315 18.98  0.00  0.124 2.9884
2024-02-26 17:31:33.747217 18.98  0.00  0.124 2.9884
2024-02-26 17:31:34.275155 18.95  0.00  0.1243 2.9811
2024-02-26 17:31:34.804085 19.04  0.00  0.1295 2.9825
2024-02-26 17:31:35.329096 19.13  0.00  0.1295 2.9825
