----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-17 19:27:08.379081

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-17 19:27:08.506153	0	0	7926.0	3.1559	0.01
2024-03-17 19:27:09.061117	17.06 	0.00 	7926.0	3.1559	0.01
2024-03-17 19:27:09.598212	17.09 	0.00 	0.2885	3.1545	0.01
2024-03-17 19:27:10.122838	17.12 	0.00 	0.2286	3.1592	13.0
2024-03-17 19:27:10.636297	17.00 	0.00 	0.1039	3.1572	13.0
2024-03-17 19:27:11.150001	17.00 	0.00 	6.9812	3.158	13.0
2024-03-17 19:27:11.681486	17.03 	0.00 	7.1044	3.1558	13.0
2024-03-17 19:27:12.263028	16.94 	0.00 	6.582	3.1549	13.0
2024-03-17 19:27:12.778495	16.97 	0.00 	6.3298	3.1555	13.0
2024-03-17 19:27:13.301277	17.06 	0.00 	5.7926	3.1559	13.0
2024-03-17 19:27:13.812583	16.94 	0.00 	1.2528	1.8121	13.0
2024-03-17 19:27:14.342587	17.09 	0.00 	2.5182	3.155	12.0
2024-03-17 19:27:14.876780	16.97 	0.00 	2.2616	3.1512	13.0
2024-03-17 19:27:15.394813	17.03 	0.00 	1.7217	3.1487	13.0
2024-03-17 19:27:15.966174	16.94 	0.00 	1.2001	3.1493	13.0
2024-03-17 19:27:16.497971	17.06 	0.00 	0.9496	3.1516	13.0
2024-03-17 19:27:17.020636	17.06 	0.00 	0.4095	3.1488	13.0
2024-03-17 19:27:17.555656	17.12 	0.00 	0.5391	3.1516	12.0
2024-03-17 19:27:18.071175	17.03 	0.00 	0.2843	3.1501	13.0
2024-03-17 19:27:18.610222	17.00 	0.00 	0.2399	3.1486	13.0
2024-03-17 19:27:19.139641	16.94 	0.00 	0.7754	3.1504	13.0
2024-03-17 19:27:19.698971	16.97 	0.00 	6.9808	3.1582	13.0
2024-03-17 19:27:20.226894	17.03 	0.00 	7.0997	3.151	13.0
2024-03-17 19:27:20.754368	17.00 	0.00 	6.5748	3.1484	13.0
2024-03-17 19:27:21.316223	16.97 	0.00 	6.3237	3.15	13.0
2024-03-17 19:27:21.832298	16.94 	0.00 	5.7892	3.1531	13.0
2024-03-17 19:27:22.371191	17.00 	0.00 	5.2631	3.1484	13.0
2024-03-17 19:27:22.886770	17.12 	0.00 	5.0114	3.1497	13.0
2024-03-17 19:27:23.417277	16.94 	0.00 	5.14	3.1514	13.0
2024-03-17 19:27:24.037653	17.03 	0.00 	4.9163	3.1492	13.0
2024-03-17 19:27:24.554141	16.97 	0.00 	3.3035	3.149	13.0
2024-03-17 19:27:25.060204	17.03 	0.00 	2.3868	3.15	13.0
2024-03-17 19:27:25.573089	17.06 	0.00 	2.5198	3.1561	13.0
2024-03-17 19:27:26.094187	16.91 	0.00 	2.2632	3.1526	13.0
2024-03-17 19:27:26.603414	16.85 	0.00 	1.7218	3.149	13.0
2024-03-17 19:27:27.130997	17.18 	0.00 	1.2048	3.1532	13.0
2024-03-17 19:27:27.688256	16.91 	0.00 	0.9471	3.1492	13.0
2024-03-17 19:27:28.211885	16.94 	0.00 	1.0771	3.1522	13.0
2024-03-17 19:27:28.736528	17.27 	0.00 	0.5382	3.1506	13.0
2024-03-17 19:27:29.262588	17.00 	0.00 	0.2815	3.1471	13.0
2024-03-17 19:27:29.780922	16.94 	0.00 	0.2406	3.1466	13.0
2024-03-17 19:27:30.292402	17.09 	0.00 	0.1082	3.1519	13.0
2024-03-17 19:27:30.809503	17.06 	0.00 	6.9784	3.156	13.0
2024-03-17 19:27:31.358698	16.91 	0.00 	7.1031	3.155	13.0
2024-03-17 19:27:31.889321	17.15 	0.00 	6.5773	3.1508	13.0
2024-03-17 19:27:32.401191	16.97 	0.00 	6.3221	3.1487	13.0
2024-03-17 19:27:32.918572	17.03 	0.00 	5.7839	3.1476	13.0
---------------------------------
-         PROCESS ENDED         -
---------------------------------
2024-03-17 19:27:33.205955
