----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-16 12:57:06.887879

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-16 12:57:07.014677	0	0	37.0	3.1583	0.01
2024-03-16 12:57:07.558239	17.49 	0.00 	2.5237	3.1617	0.01
2024-03-16 12:57:08.141902	17.40 	0.00 	2.2686	3.1592	0.01
2024-03-16 12:57:08.662971	17.49 	0.00 	1.7295	3.1577	17.0
2024-03-16 12:57:09.192387	17.61 	0.00 	1.2065	3.1564	17.0
2024-03-16 12:57:09.721072	17.40 	0.00 	0.9545	3.158	17.0
2024-03-16 12:57:10.237276	17.49 	0.00 	0.9545	3.158	17.0
2024-03-16 12:57:10.813690	17.58 	0.00 	4.892	3.158	17.0
2024-03-16 12:57:11.330984	17.43 	0.00 	3.3105	3.1577	17.0
2024-03-16 12:57:11.860980	17.61 	0.00 	2.3937	3.1583	18.0
2024-03-16 12:57:15.244264	Initializing SyringeBOT
2024-03-16 12:57:15.295309	17.43 	0.00 	2.5237	3.1617	17.0
2024-03-16 12:57:15.816698	17.43 	0.00 	2.2686	3.1592	18.0
2024-03-16 12:57:16.348258	17.40 	0.00 	1.7295	3.1577	17.0
2024-03-16 12:57:16.880024	17.43 	0.00 	1.2065	3.1564	18.0
2024-03-16 12:57:17.411286	17.36 	0.00 	0.9545	3.158	17.0
2024-03-16 12:57:17.941694	17.40 	0.00 	1.2574	1.818	17.0
2024-03-16 12:57:18.472025	17.61 	0.00 	2.5214	3.1592	18.0
2024-03-16 12:57:18.996587	17.52 	0.00 	2.2584	3.15	17.0
2024-03-16 12:57:19.547534	17.43 	0.00 	1.7213	3.1505	17.0
2024-03-16 12:57:20.081023	17.52 	0.00 	1.2008	3.1515	17.0
2024-03-16 12:57:20.599259	17.55 	0.00 	0.9525	3.1564	17.0
2024-03-16 12:57:21.113244	17.52 	0.00 	0.4114	3.1533	17.0
2024-03-16 12:57:21.650638	17.64 	0.00 	0.5459	3.1604	17.0
2024-03-16 12:57:22.191906	17.49 	0.00 	0.3015	3.168	17.0
2024-03-16 12:57:22.735083	17.46 	0.00 	0.2194	3.1683	18.0
2024-03-16 12:57:23.269097	17.43 	0.00 	0.7521	3.1725	17.0
2024-03-16 12:57:23.803581	17.43 	0.00 	6.9965	3.1743	17.0
2024-03-16 12:57:24.337311	17.43 	0.00 	7.115	3.1682	17.0
2024-03-16 12:57:24.865075	17.36 	0.00 	6.5836	3.1587	17.0
2024-03-16 12:57:25.380156	17.43 	0.00 	6.325	3.1536	18.0
2024-03-16 12:57:25.915415	17.52 	0.00 	5.7844	3.1503	17.0
2024-03-16 12:57:26.450178	17.55 	0.00 	5.2617	3.1495	17.0
2024-03-16 12:57:26.986088	17.55 	0.00 	5.01	3.1514	17.0
2024-03-16 12:57:27.530568	17.58 	0.00 	5.1351	3.1498	17.0
2024-03-16 12:57:28.064582	17.52 	0.00 	4.9154	3.1505	17.0
2024-03-16 12:57:28.604105	17.43 	0.00 	3.3026	3.1505	17.0
