----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-17 19:17:38.495787

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-17 19:17:38.624725	0	0	0.01	0.01	0.01
2024-03-17 19:17:39.177643	17.24 	0.00 	2.3939	3.157	0.01
2024-03-17 19:17:39.722585	17.15 	0.00 	2.5194	3.1563	0.01
2024-03-17 19:17:40.250696	17.09 	0.00 	2.5194	3.1563	13.0
2024-03-17 19:17:40.775076	17.00 	0.00 	5.7913	3.1544	13.0
2024-03-17 19:17:41.291594	17.00 	0.00 	5.9171	3.1542	13.0
2024-03-17 19:17:41.820460	17.03 	0.00 	5.6674	3.1571	13.0
2024-03-17 19:17:42.398088	17.12 	0.00 	5.1442	3.1564	13.0
2024-03-17 19:17:42.913222	16.91 	0.00 	4.8901	3.155	14.0
2024-03-17 19:17:43.436949	17.00 	0.00 	3.3086	3.1547	13.0
2024-03-17 19:17:43.967567	17.00 	0.00 	2.3939	3.157	13.0
2024-03-17 19:17:44.480431	16.88 	0.00 	2.5194	3.1563	13.0
2024-03-17 19:17:45.009684	17.12 	0.00 	1.2501	1.8096	13.0
2024-03-17 19:17:45.535399	16.97 	0.00 	2.511	3.1482	13.0
2024-03-17 19:17:46.148076	16.94 	0.00 	2.2614	3.1508	13.0
2024-03-17 19:17:46.696592	17.00 	0.00 	1.7242	3.1511	13.0
2024-03-17 19:17:47.224211	16.94 	0.00 	1.1987	3.1486	13.0
2024-03-17 19:17:47.830138	17.06 	0.00 	0.9493	3.1515	13.0
2024-03-17 19:17:48.348259	17.06 	0.00 	0.4109	3.1504	13.0
2024-03-17 19:17:48.878540	16.94 	0.00 	0.5409	3.1536	12.0
2024-03-17 19:17:49.417191	17.03 	0.00 	0.2897	3.155	13.0
2024-03-17 19:17:49.945160	16.94 	0.00 	0.2355	3.1522	13.0
2024-03-17 19:17:50.478508	17.06 	0.00 	0.7766	3.1477	13.0
2024-03-17 19:17:51.101194	17.03 	0.00 	6.9713	3.1495	13.0
2024-03-17 19:17:51.634766	16.85 	0.00 	7.0964	3.1481	13.0
2024-03-17 19:17:52.163409	17.00 	0.00 	6.5747	3.1483	13.0
2024-03-17 19:17:52.672770	17.15 	0.00 	6.3228	3.149	13.0
2024-03-17 19:17:53.200985	17.06 	0.00 	5.7887	3.1527	13.0
2024-03-17 19:17:53.732789	17.09 	0.00 	5.2643	3.1505	13.0
2024-03-17 19:17:54.251319	17.09 	0.00 	5.0135	3.152	13.0
2024-03-17 19:17:54.778238	17.12 	0.00 	5.1382	3.1501	13.0
2024-03-17 19:17:55.379601	17.03 	0.00 	4.9149	3.1486	13.0
2024-03-17 19:17:55.890360	16.85 	0.00 	3.3022	3.1488	13.0
2024-03-17 19:17:56.416463	17.06 	0.00 	2.3868	3.1494	13.0
2024-03-17 19:17:56.954279	16.94 	0.00 	2.5116	3.1473	13.0
2024-03-17 19:17:57.486764	16.85 	0.00 	2.2596	3.149	13.0
2024-03-17 19:17:58.018390	16.94 	0.00 	1.7241	3.151	13.0
2024-03-17 19:17:58.548813	16.91 	0.00 	1.2015	3.1501	13.0
2024-03-17 19:17:59.079815	17.00 	0.00 	0.947	3.1487	13.0
2024-03-17 19:17:59.708393	17.06 	0.00 	1.0776	3.1526	13.0
2024-03-17 19:18:00.251132	17.00 	0.00 	0.5397	3.1525	13.0
2024-03-17 19:18:00.786811	17.00 	0.00 	0.2896	3.155	13.0
2024-03-17 19:18:01.312371	17.15 	0.00 	0.2344	3.1526	13.0
2024-03-17 19:18:01.845581	17.12 	0.00 	0.1127	3.1489	13.0
2024-03-17 19:18:02.378654	17.00 	0.00 	6.9698	3.1483	13.0
2024-03-17 19:18:02.913279	16.85 	0.00 	7.0964	3.1486	13.0
2024-03-17 19:18:03.432035	17.09 	0.00 	6.574	3.1478	13.0
2024-03-17 19:18:04.010935	17.03 	0.00 	6.3247	3.1511	13.0
2024-03-17 19:18:04.528501	16.97 	0.00 	5.7865	3.1501	13.0
2024-03-17 19:18:05.046077	17.09 	0.00 	5.9111	3.1489	13.0
2024-03-17 19:18:05.581628	17.09 	0.00 	5.6577	3.1483	13.0
2024-03-17 19:18:06.127106	17.03 	0.00 	5.1365	3.1483	13.0
2024-03-17 19:18:06.663525	16.97 	0.00 	4.9141	3.1482	13.0
2024-03-17 19:18:07.194467	16.97 	0.00 	3.3013	3.1482	14.0
2024-03-17 19:18:07.723858	17.03 	0.00 	2.3838	3.1471	13.0
2024-03-17 19:18:08.307302	16.97 	0.00 	2.512	3.1478	13.0
2024-03-17 19:18:08.844011	17.03 	0.00 	2.2603	3.1492	14.0
2024-03-17 19:18:09.377842	17.06 	0.00 	1.7246	3.1514	13.0
2024-03-17 19:18:09.909810	17.00 	0.00 	1.2042	3.1531	13.0
2024-03-17 19:18:10.447280	16.97 	0.00 	0.9552	3.157	13.0
2024-03-17 19:18:10.968388	16.91 	0.00 	1.0762	3.151	13.0
2024-03-17 19:18:11.505739	16.91 	0.00 	0.5381	3.1508	13.0
2024-03-17 19:18:12.044248	17.03 	0.00 	0.2822	3.1478	13.0
2024-03-17 19:18:12.601823	16.78 	0.00 	0.2394	3.1477	13.0
2024-03-17 19:18:13.139093	17.06 	0.00 	0.1138	3.1459	13.0
2024-03-17 19:18:13.677979	16.97 	0.00 	6.9722	3.1498	13.0
2024-03-17 19:18:14.211681	17.03 	0.00 	7.1003	3.1516	13.0
2024-03-17 19:18:14.753949	16.97 	0.00 	6.5745	3.1475	13.0
2024-03-17 19:18:15.293408	17.15 	0.00 	6.3209	3.1476	14.0
2024-03-17 19:18:15.825943	16.97 	0.00 	5.7896	3.1538	13.0
2024-03-17 19:18:16.349239	17.12 	0.00 	5.9159	3.1531	13.0
2024-03-17 19:18:16.931283	17.00 	0.00 	5.6602	3.1508	13.0
2024-03-17 19:18:17.456343	17.06 	0.00 	5.1364	3.1476	14.0
2024-03-17 19:18:18.014999	16.97 	0.00 	4.9191	3.1515	13.0
2024-03-17 19:18:18.552265	16.97 	0.00 	3.3071	3.1522	13.0
2024-03-17 19:18:19.092251	17.00 	0.00 	2.3907	3.1539	13.0
2024-03-17 19:18:19.632102	17.00 	0.00 	2.5115	3.1477	13.0
2024-03-17 19:18:20.171376	16.94 	0.00 	2.259	3.1484	14.0
2024-03-17 19:18:20.709982	17.15 	0.00 	1.7207	3.1475	13.0
2024-03-17 19:18:21.320770	17.03 	0.00 	1.2	3.1484	13.0
2024-03-17 19:18:21.847566	17.15 	0.00 	0.9469	3.1487	13.0
2024-03-17 19:18:22.387522	16.94 	0.00 	1.0762	3.1515	14.0
2024-03-17 19:18:22.913810	16.97 	0.00 	0.5381	3.1512	13.0
2024-03-17 19:18:23.454681	17.15 	0.00 	0.2866	3.152	13.0
2024-03-17 19:18:23.996686	17.03 	0.00 	0.2372	3.1504	13.0
2024-03-17 19:18:24.537312	17.21 	0.00 	0.1122	3.1488	13.0
2024-03-17 19:18:25.061314	17.03 	0.00 	6.9696	3.1477	13.0
2024-03-17 19:18:25.583798	17.03 	0.00 	7.0962	3.1486	13.0
2024-03-17 19:18:26.190344	17.00 	0.00 	6.5742	3.1472	13.0
2024-03-17 19:18:26.713512	16.94 	0.00 	6.3225	3.1487	13.0
2024-03-17 19:18:27.238379	17.03 	0.00 	5.7854	3.149	13.0
2024-03-17 19:18:27.757478	17.00 	0.00 	5.9188	3.1554	13.0
2024-03-17 19:18:28.285283	17.03 	0.00 	5.663	3.1522	13.0
2024-03-17 19:18:28.807236	17.15 	0.00 	5.1437	3.1556	14.0
2024-03-17 19:18:29.339697	17.12 	0.00 	4.8877	3.1527	13.0
2024-03-17 19:18:29.968615	16.94 	0.00 	3.3065	3.1526	13.0
2024-03-17 19:18:30.504734	17.06 	0.00 	2.3854	3.1479	13.0
2024-03-17 19:18:31.044773	16.97 	0.00 	2.512	3.1483	14.0
2024-03-17 19:18:31.581049	16.91 	0.00 	2.2607	3.1504	14.0
2024-03-17 19:18:32.119728	17.06 	0.00 	1.7307	3.1573	13.0
2024-03-17 19:18:32.661426	16.94 	0.00 	1.2026	3.1506	13.0
2024-03-17 19:18:33.180626	17.03 	0.00 	0.96	3.1609	13.0
2024-03-17 19:18:33.721418	17.06 	0.00 	1.0874	3.1611	13.0
2024-03-17 19:18:34.259182	17.00 	0.00 	0.547	3.158	13.0
2024-03-17 19:18:34.845234	17.00 	0.00 	0.2977	3.1627	13.0
2024-03-17 19:18:35.389800	17.06 	0.00 	0.2314	3.1566	13.0
2024-03-17 19:18:35.928468	17.15 	0.00 	0.1128	3.1487	13.0
2024-03-17 19:18:36.466109	17.00 	0.00 	6.969	3.1472	13.0
2024-03-17 19:18:37.012824	17.00 	0.00 	7.0963	3.1469	14.0
2024-03-17 19:18:37.535724	17.18 	0.00 	6.5746	3.1482	13.0
2024-03-17 19:18:38.061297	17.18 	0.00 	6.3215	3.1477	13.0
2024-03-17 19:18:38.584049	17.06 	0.00 	5.785	3.1488	13.0
2024-03-17 19:18:39.130406	17.12 	0.00 	5.9142	3.1516	13.0
2024-03-17 19:18:39.674033	17.09 	0.00 	5.6631	3.1532	13.0
2024-03-17 19:18:40.196118	16.88 	0.00 	5.1377	3.1497	13.0
2024-03-17 19:18:40.744839	17.21 	0.00 	4.915	3.1482	14.0
2024-03-17 19:18:41.283623	16.85 	0.00 	3.3022	3.1481	13.0
2024-03-17 19:18:41.824919	16.88 	0.00 	2.3866	3.1497	13.0
2024-03-17 19:18:42.364976	16.88 	0.00 	2.5109	3.1472	13.0
2024-03-17 19:18:42.906259	17.00 	0.00 	2.2584	3.1477	13.0
2024-03-17 19:18:43.450667	16.91 	0.00 	1.7207	3.1475	13.0
2024-03-17 19:18:44.035087	17.00 	0.00 	1.2001	3.1484	13.0
2024-03-17 19:18:44.558047	16.91 	0.00 	0.9497	3.1514	14.0
2024-03-17 19:18:45.099745	16.97 	0.00 	1.0826	3.1577	14.0
2024-03-17 19:18:45.644168	16.91 	0.00 	0.5439	3.1567	13.0
2024-03-17 19:18:46.184917	17.21 	0.00 	0.2913	3.1567	13.0
2024-03-17 19:18:46.727297	17.03 	0.00 	0.2379	3.1492	14.0
2024-03-17 19:18:47.272526	16.91 	0.00 	0.105	3.1552	13.0
2024-03-17 19:18:47.811801	17.12 	0.00 	6.9741	3.1519	13.0
2024-03-17 19:18:48.415613	16.97 	0.00 	7.0969	3.1479	13.0
2024-03-17 19:18:48.970998	16.94 	0.00 	6.5745	3.1475	13.0
2024-03-17 19:18:49.494710	16.91 	0.00 	6.322	3.1483	13.0
2024-03-17 19:18:50.034790	17.03 	0.00 	5.7837	3.147	14.0
2024-03-17 19:18:50.578936	17.00 	0.00 	5.9158	3.1514	14.0
2024-03-17 19:18:51.120491	16.94 	0.00 	5.6658	3.1544	13.0
2024-03-17 19:18:51.661111	16.97 	0.00 	5.1407	3.1531	13.0
2024-03-17 19:18:52.205833	17.06 	0.00 	4.9154	3.1487	13.0
2024-03-17 19:18:52.752955	17.06 	0.00 	3.3027	3.1487	14.0
2024-03-17 19:18:53.335816	17.03 	0.00 	2.3843	3.1461	14.0
2024-03-17 19:18:53.884754	17.09 	0.00 	2.5107	3.1482	13.0
