----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-17 19:24:39.990013

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-17 19:24:40.121634	0	0	0.01	0.01	0.01
2024-03-17 19:24:40.679364	17.21 	0.00 	1.0835	3.1575	0.01
2024-03-17 19:24:41.253180	17.00 	0.00 	1.0835	3.1575	0.01
2024-03-17 19:24:41.766391	16.97 	0.00 	3.3097	3.1561	13.0
2024-03-17 19:24:42.291200	16.91 	0.00 	2.3896	3.153	13.0
2024-03-17 19:24:42.817267	16.97 	0.00 	2.5189	3.1556	13.0
2024-03-17 19:24:43.344206	17.15 	0.00 	2.2664	3.1555	13.0
2024-03-17 19:24:43.932435	17.15 	0.00 	1.7277	3.1547	13.0
2024-03-17 19:24:44.446900	17.06 	0.00 	1.2086	3.157	13.0
2024-03-17 19:24:44.977807	17.03 	0.00 	0.9584	3.1592	13.0
2024-03-17 19:24:45.495224	16.85 	0.00 	1.0835	3.1575	13.0
2024-03-17 19:24:46.029002	17.00 	0.00 	1.2537	1.8131	13.0
2024-03-17 19:24:46.557309	16.82 	0.00 	2.5173	3.1536	13.0
2024-03-17 19:24:47.083821	17.03 	0.00 	2.2594	3.1488	13.0
2024-03-17 19:24:47.609621	17.03 	0.00 	1.7228	3.1504	13.0
2024-03-17 19:24:48.216568	16.94 	0.00 	1.205	3.1538	13.0
2024-03-17 19:24:48.732455	17.00 	0.00 	0.9534	3.1554	13.0
2024-03-17 19:24:49.264295	16.97 	0.00 	0.41	3.1492	13.0
2024-03-17 19:24:49.777478	16.97 	0.00 	0.5358	3.1484	13.0
2024-03-17 19:24:50.298573	17.00 	0.00 	0.2823	3.1478	13.0
2024-03-17 19:24:50.825305	17.09 	0.00 	0.2391	3.1489	13.0
2024-03-17 19:24:51.356879	17.03 	0.00 	0.7772	3.1479	13.0
2024-03-17 19:24:51.941769	17.00 	0.00 	6.9703	3.1487	13.0
2024-03-17 19:24:52.460893	17.03 	0.00 	7.0986	3.1504	13.0
2024-03-17 19:24:52.989549	17.09 	0.00 	6.5797	3.1532	13.0
2024-03-17 19:24:53.521386	17.09 	0.00 	6.3254	3.152	13.0
2024-03-17 19:24:54.054971	17.21 	0.00 	5.79	3.1538	13.0
2024-03-17 19:24:54.584362	16.94 	0.00 	5.2657	3.1511	13.0
2024-03-17 19:24:55.117582	16.91 	0.00 	5.0111	3.1497	13.0
2024-03-17 19:24:55.632322	17.15 	0.00 	5.135	3.1475	13.0
2024-03-17 19:24:56.224984	17.00 	0.00 	4.9491	3.1506	13.0
2024-03-17 19:24:56.744935	16.97 	0.00 	3.3051	3.1509	13.0
2024-03-17 19:24:57.277538	17.12 	0.00 	2.3914	3.1545	13.0
2024-03-17 19:24:57.814361	16.94 	0.00 	2.5114	3.1482	13.0
2024-03-17 19:24:58.342629	17.03 	0.00 	2.2582	3.1483	13.0
2024-03-17 19:24:58.874026	17.06 	0.00 	1.7209	3.1478	14.0
2024-03-17 19:24:59.391652	16.97 	0.00 	1.2034	3.1519	13.0
2024-03-17 19:25:00.002074	16.94 	0.00 	0.9514	3.1536	13.0
2024-03-17 19:25:00.532111	16.94 	0.00 	1.0776	3.1534	13.0
2024-03-17 19:25:01.063139	16.88 	0.00 	0.5403	3.1523	13.0
2024-03-17 19:25:01.591458	17.00 	0.00 	0.2866	3.1521	13.0
2024-03-17 19:25:02.119130	16.91 	0.00 	0.2401	3.1479	13.0
2024-03-17 19:25:02.649601	17.15 	0.00 	0.1133	3.1483	13.0
2024-03-17 19:25:03.179774	17.12 	0.00 	6.9698	3.1479	13.0
2024-03-17 19:25:03.716109	16.94 	0.00 	7.1066	3.1573	13.0
2024-03-17 19:25:04.262507	17.06 	0.00 	6.5826	3.1559	13.0
2024-03-17 19:25:04.824770	16.94 	0.00 	6.3218	3.1489	13.0
2024-03-17 19:25:05.359728	16.91 	0.00 	5.783	3.1465	13.0
2024-03-17 19:25:05.891434	17.06 	0.00 	5.9127	3.1504	13.0
2024-03-17 19:25:06.420657	16.97 	0.00 	5.658	3.1483	13.0
2024-03-17 19:25:06.961022	16.88 	0.00 	5.1357	3.1483	13.0
2024-03-17 19:25:07.494023	16.97 	0.00 	4.9133	3.1471	13.0
2024-03-17 19:25:08.013649	17.00 	0.00 	3.3007	3.1472	13.0
2024-03-17 19:25:08.607248	17.00 	0.00 	2.3835	3.1465	13.0
2024-03-17 19:25:09.145618	17.12 	0.00 	2.5123	3.1497	13.0
2024-03-17 19:25:09.674909	17.15 	0.00 	2.2634	3.1534	14.0
2024-03-17 19:25:10.209171	17.09 	0.00 	1.7273	3.1548	13.0
2024-03-17 19:25:10.727322	17.06 	0.00 	1.1987	3.1475	13.0
2024-03-17 19:25:11.256844	17.15 	0.00 	0.9468	3.1486	13.0
2024-03-17 19:25:11.786351	16.94 	0.00 	1.0729	3.1489	13.0
2024-03-17 19:25:12.323787	17.00 	0.00 	0.5378	3.1509	13.0
2024-03-17 19:25:12.900634	16.94 	0.00 	0.2911	3.1571	13.0
2024-03-17 19:25:13.440472	17.03 	0.00 	0.2334	3.1538	13.0
2024-03-17 19:25:13.967774	16.94 	0.00 	0.1121	3.1487	14.0
2024-03-17 19:25:14.502025	16.94 	0.00 	6.9734	3.1503	13.0
2024-03-17 19:25:15.021247	17.06 	0.00 	7.1031	3.1549	13.0
2024-03-17 19:25:15.540703	16.94 	0.00 	6.5819	3.156	14.0
2024-03-17 19:25:16.059442	17.21 	0.00 	6.3265	3.1533	13.0
2024-03-17 19:25:16.591001	17.03 	0.00 	5.7865	3.1503	13.0
2024-03-17 19:25:17.173138	16.94 	0.00 	5.9121	3.149	13.0
2024-03-17 19:25:17.721776	17.18 	0.00 	5.6584	3.1488	14.0
2024-03-17 19:25:18.261555	16.97 	0.00 	5.1362	3.1481	13.0
2024-03-17 19:25:18.799771	17.09 	0.00 	4.9155	3.1486	13.0
2024-03-17 19:25:19.320688	17.09 	0.00 	3.3027	3.1486	13.0
2024-03-17 19:25:19.844931	17.15 	0.00 	2.3866	3.1498	13.0
2024-03-17 19:25:20.386003	16.94 	0.00 	2.5166	3.1527	14.0
2024-03-17 19:25:20.904634	17.03 	0.00 	2.2759	3.1652	13.0
