----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-17 19:42:51.984167

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-17 19:42:52.112004	0	0	0.01	0.01	0.01
2024-03-17 19:42:52.670906	17.00 	0.00 	0.2909	3.1561	0.01
2024-03-17 19:42:53.207052	16.82 	0.00 	0.2323	3.1555	0.01
2024-03-17 19:42:53.734188	16.94 	0.00 	0.1064	3.155	13.0
2024-03-17 19:42:54.268076	16.78 	0.00 	0.1064	3.155	13.0
2024-03-17 19:42:54.792763	16.91 	0.00 	1.7301	3.1564	13.0
2024-03-17 19:42:55.309315	16.88 	0.00 	1.2052	3.1536	13.0
2024-03-17 19:42:55.864490	17.00 	0.00 	0.953	3.1539	13.0
2024-03-17 19:42:56.382385	17.03 	0.00 	1.0789	3.1544	13.0
2024-03-17 19:42:56.907509	16.91 	0.00 	0.5452	3.1573	13.0
2024-03-17 19:42:57.431135	16.78 	0.00 	0.2909	3.1561	13.0
2024-03-17 19:42:57.955427	16.91 	0.00 	0.2323	3.1555	13.0
2024-03-17 19:42:58.471441	16.63 	0.00 	0.1064	3.155	13.0
2024-03-17 19:42:59.104373	16.88 	0.00 	13.0
2024-03-17 19:42:59.614836	17.03 	0.00 	1.7301	3.1564	13.0
2024-03-17 19:43:00.186564	17.03 	0.00 	1.2052	3.1536	13.0
2024-03-17 19:43:00.701169	16.88 	0.00 	0.953	3.1539	13.0
2024-03-17 19:43:01.220294	16.94 	0.00 	1.0789	3.1544	13.0
2024-03-17 19:43:01.747051	16.88 	0.00 	0.5452	3.1573	13.0
2024-03-17 19:43:02.260761	17.09 	0.00 	0.2909	3.1561	13.0
2024-03-17 19:43:02.774799	16.94 	0.00 	0.2323	3.1555	13.0
2024-03-17 19:43:03.365249	16.82 	0.00 	0.1064	3.155	13.0
2024-03-17 19:43:03.936885	17.00 	0.00 	12.0
2024-03-17 19:43:04.445881	16.91 	0.00 	2.5118	3.1493	13.0
2024-03-17 19:43:04.960802	17.00 	0.00 	2.2609	3.1504	13.0
2024-03-17 19:43:05.486565	16.91 	0.00 	1.7253	3.1522	13.0
2024-03-17 19:43:06.014051	16.94 	0.00 	1.2035	3.1519	13.0
2024-03-17 19:43:06.538310	16.97 	0.00 	0.9493	3.1509	13.0
2024-03-17 19:43:07.056436	16.88 	0.00 	0.4089	3.1476	13.0
2024-03-17 19:43:07.624523	17.15 	0.00 	0.536	3.1494	13.0
2024-03-17 19:43:08.136123	17.09 	0.00 	0.2828	3.1486	13.0
2024-03-17 19:43:08.660745	16.91 	0.00 	0.238	3.1497	13.0
2024-03-17 19:43:09.183170	17.03 	0.00 	0.7729	3.152	13.0
2024-03-17 19:43:09.715764	17.00 	0.00 	6.9761	3.1542	13.0
2024-03-17 19:43:10.240015	16.91 	0.00 	7.0986	3.15	13.0
2024-03-17 19:43:10.756688	17.03 	0.00 	6.5784	3.1512	13.0
2024-03-17 19:43:11.327709	17.09 	0.00 	6.3225	3.1487	13.0
2024-03-17 19:43:11.840000	16.91 	0.00 	5.7841	3.1479	13.0
2024-03-17 19:43:12.365416	16.85 	0.00 	5.2614	3.1472	13.0
2024-03-17 19:43:12.888375	17.03 	0.00 	5.0092	3.1479	13.0
2024-03-17 19:43:13.431753	17.09 	0.00 	5.1372	3.1494	13.0
2024-03-17 19:43:13.955153	17.03 	0.00 	4.9204	3.1542	13.0
2024-03-17 19:43:14.486609	16.94 	0.00 	3.3082	3.1548	13.0
2024-03-17 19:43:15.055923	16.97 	0.00 	2.3977	3.1605	13.0
2024-03-17 19:43:15.572833	16.91 	0.00 	2.5157	3.1515	13.0
2024-03-17 19:43:16.085288	17.00 	0.00 	2.2585	3.1477	14.0
2024-03-17 19:43:16.597863	17.03 	0.00 	1.7194	3.1462	13.0
2024-03-17 19:43:17.135366	16.78 	0.00 	1.1978	3.1473	13.0
2024-03-17 19:43:17.669830	17.00 	0.00 	0.9441	3.1466	13.0
2024-03-17 19:43:18.200311	17.09 	0.00 	1.0758	3.1515	13.0
2024-03-17 19:43:18.729697	16.88 	0.00 	0.5371	3.1495	13.0
2024-03-17 19:43:19.340148	16.94 	0.00 	0.2822	3.1477	13.0
2024-03-17 19:43:19.857250	16.91 	0.00 	0.2415	3.1465	13.0
2024-03-17 19:43:20.389928	17.00 	0.00 	0.1105	3.1505	13.0
2024-03-17 19:43:20.935415	17.18 	0.00 	6.9731	3.151	13.0
2024-03-17 19:43:21.462997	17.09 	0.00 	7.1007	3.1526	13.0
2024-03-17 19:43:21.980818	17.12 	0.00 	6.5782	3.1517	13.0
2024-03-17 19:43:22.503573	17.00 	0.00 	6.3241	3.1508	13.0
2024-03-17 19:43:23.112058	17.00 	0.00 	5.7833	3.147	13.0
2024-03-17 19:43:23.625333	16.85 	0.00 	5.9115	3.1487	13.0
2024-03-17 19:43:24.147924	17.03 	0.00 	5.6586	3.1487	13.0
2024-03-17 19:43:24.677798	16.88 	0.00 	5.1367	3.1498	13.0
2024-03-17 19:43:25.196118	16.91 	0.00 	4.9164	3.1505	13.0
2024-03-17 19:43:25.738085	16.91 	0.00 	3.3042	3.151	13.0
2024-03-17 19:43:26.254063	17.03 	0.00 	2.3906	3.1539	13.0
2024-03-17 19:43:26.778905	16.88 	0.00 	2.5223	3.1582	14.0
2024-03-17 19:43:27.320298	16.94 	0.00 	2.2623	3.1516	14.0
2024-03-17 19:43:27.846835	17.24 	0.00 	1.7233	3.1504	13.0
---------------------------------
-         PROCESS ENDED         -
---------------------------------
2024-03-17 19:43:28.426874
