----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-26 19:14:22.789604

Timestamp / Actual Temperature / SetPoint / V1 / V2
2024-02-26 19:14:22.891366	0	0	0.1223 4.4012
2024-02-26 19:14:23.399013	20.26 	0.00 	0.1223 4.4012
2024-02-26 19:14:23.902256	20.32 	0.00 	0.1223 4.4012
2024-02-26 19:14:24.429085	20.29 	0.00 	0.1223 4.4012
2024-02-26 19:14:24.952567	20.23 	0.00 	0.1223 4.4012
2024-02-26 19:14:25.486873	20.17 	0.00 	0.1281 4.3885
2024-02-26 19:14:26.008568	20.26 	0.00 	0.1281 4.3885
2024-02-26 19:14:26.520919	20.29 	0.00 	0.1249 4.3906
2024-02-26 19:14:27.040586	20.45 	0.00 	0.1249 4.3906
2024-02-26 19:14:30.475639	Print progress: 4.3478260869565215%
2024-02-26 19:14:30.490640	20.57 	0.00 	0.1268 4.4143
2024-02-26 19:14:30.994604	Print progress: 6.521739130434782%
2024-02-26 19:14:30.997838	20.29 	0.00 	0.1256 4.4277
2024-02-26 19:14:31.520147	20.29 	0.00 	0.1233 4.418
2024-02-26 19:14:32.036609	20.29 	0.00 	0.1179 4.412
2024-02-26 19:14:32.549926	20.29 	0.00 	0.1194 4.3888
2024-02-26 19:14:33.063250	20.29 	0.00 	0.1178 4.3975
2024-02-26 19:14:33.577799	20.29 	0.00 	0.1205 4.384
2024-02-26 19:14:34.093187	20.29 	0.00 	0.1205 4.384
2024-02-26 19:14:34.620547	20.29 	0.00 	0.1244 4.3876
2024-02-26 19:14:35.134890	20.29 	0.00 	0.1244 4.3876
2024-02-26 19:14:35.656583	20.29 	0.00 	0.1312 4.3885
2024-02-26 19:14:36.174899	20.29 	0.00 	0.1312 4.3885
2024-02-26 19:14:36.697142	20.29 	0.00 	0.1298 4.3875
2024-02-26 19:14:37.211757	20.29 	0.00 	0.1298 4.3875
2024-02-26 19:14:37.735480	20.29 	0.00 	0.1351 4.3849
2024-02-26 19:14:38.249578	20.29 	0.00 	0.1351 4.3849
2024-02-26 19:14:38.773656	20.29 	0.00 	0.131 4.39
2024-02-26 19:14:39.287420	20.29 	0.00 	0.131 4.39
2024-02-26 19:14:39.810201	20.29 	0.00 	0.1261 4.3823
2024-02-26 19:14:40.324195	20.29 	0.00 	0.1261 4.3823
2024-02-26 19:14:40.846945	20.29 	0.00 	0.1256 4.3839
2024-02-26 19:14:41.371036	20.29 	0.00 	0.1239 4.3948
2024-02-26 19:14:41.881095	20.29 	0.00 	0.1239 4.3948
2024-02-26 19:14:42.387645	20.29 	0.00 	0.1223 4.3937
2024-02-26 19:14:42.901129	20.29 	0.00 	0.1223 4.3937
2024-02-26 19:14:43.424219	20.29 	0.00 	0.1281 4.3831
2024-02-26 19:14:43.946134	20.29 	0.00 	0.1281 4.3831
2024-02-26 19:14:44.468880	20.29 	0.00 	0.132 4.3903
2024-02-26 19:14:44.990143	20.29 	0.00 	0.132 4.3903
2024-02-26 19:14:45.512362	20.29 	0.00 	0.1388 4.3828
2024-02-26 19:14:46.035255	20.29 	0.00 	0.1388 4.3828
2024-02-26 19:14:46.555155	20.29 	0.00 	0.1353 4.3901
2024-02-26 19:14:47.078209	20.29 	0.00 	0.1353 4.3901
2024-02-26 19:14:47.605958	20.29 	0.00 	0.1299 4.3885
2024-02-26 19:14:48.120970	20.29 	0.00 	0.1299 4.3885
2024-02-26 19:14:48.643313	20.29 	0.00 	0.1229 4.3912
2024-02-26 19:14:49.157902	20.29 	0.00 	0.1229 4.3912
2024-02-26 19:14:49.681321	20.29 	0.00 	0.1222 4.381
2024-02-26 19:14:50.197660	20.29 	0.00 	0.1222 4.381
2024-02-26 19:14:50.721034	20.29 	0.00 	0.1227 4.391
2024-02-26 19:14:51.237135	20.29 	0.00 	0.1227 4.391
2024-02-26 19:14:51.759752	20.29 	0.00 	0.1248 4.3818
