----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-17 19:21:39.482279

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-17 19:21:39.610544	0	0	0.01	0.01	0.01
2024-03-17 19:21:40.163039	17.03 	0.00 	5.1459	3.1571	0.01
2024-03-17 19:21:40.738480	16.91 	0.00 	5.1459	3.1571	0.01
2024-03-17 19:21:41.261193	17.18 	0.00 	6.9777	3.1558	13.0
2024-03-17 19:21:41.770859	17.00 	0.00 	7.1044	3.1554	13.0
2024-03-17 19:21:42.296217	17.18 	0.00 	6.5814	3.1544	13.0
2024-03-17 19:21:42.820036	16.91 	0.00 	6.3317	3.1578	13.0
2024-03-17 19:21:43.404214	17.15 	0.00 	5.7925	3.1561	13.0
2024-03-17 19:21:43.919858	17.06 	0.00 	5.9197	3.1569	13.0
2024-03-17 19:21:44.443488	17.00 	0.00 	5.6699	3.1593	14.0
2024-03-17 19:21:44.972365	16.94 	0.00 	5.1459	3.1571	13.0
2024-03-17 19:21:45.501984	16.97 	0.00 	1.2495	1.8094	14.0
2024-03-17 19:21:46.023630	17.03 	0.00 	2.5179	3.1544	14.0
2024-03-17 19:21:46.570740	17.06 	0.00 	2.2603	3.1504	13.0
2024-03-17 19:21:47.090253	17.00 	0.00 	1.7224	3.1487	13.0
2024-03-17 19:21:47.685727	17.15 	0.00 	1.2007	3.149	13.0
2024-03-17 19:21:48.214749	17.06 	0.00 	0.9552	3.156	13.0
2024-03-17 19:21:48.739011	17.09 	0.00 	0.4135	3.152	13.0
2024-03-17 19:21:49.277070	17.03 	0.00 	0.5361	3.1495	13.0
2024-03-17 19:21:49.791201	17.00 	0.00 	0.2821	3.1484	14.0
2024-03-17 19:21:50.309096	17.03 	0.00 	0.2389	3.1484	13.0
2024-03-17 19:21:50.833310	17.06 	0.00 	0.7736	3.151	13.0
2024-03-17 19:21:51.396357	16.97 	0.00 	6.9796	3.1565	13.0
2024-03-17 19:21:51.922112	16.97 	0.00 	7.0984	3.1501	13.0
2024-03-17 19:21:52.452818	16.94 	0.00 	6.5751	3.1488	13.0
2024-03-17 19:21:52.982235	17.12 	0.00 	6.3215	3.1475	13.0
2024-03-17 19:21:53.510422	16.85 	0.00 	5.7861	3.1492	13.0
2024-03-17 19:21:54.041270	17.09 	0.00 	5.2644	3.1501	13.0
2024-03-17 19:21:54.568961	17.00 	0.00 	5.012	3.151	13.0
2024-03-17 19:21:55.099168	17.06 	0.00 	5.135	3.1466	13.0
2024-03-17 19:21:55.659545	16.97 	0.00 	4.9149	3.1478	13.0
2024-03-17 19:21:56.183290	17.15 	0.00 	3.3022	3.1479	13.0
2024-03-17 19:21:56.715540	17.12 	0.00 	2.3859	3.149	13.0
2024-03-17 19:21:57.248586	16.97 	0.00 	2.5098	3.1459	13.0
2024-03-17 19:21:57.775857	17.06 	0.00 	2.2584	3.1473	13.0
2024-03-17 19:21:58.302147	17.00 	0.00 	1.7207	3.1479	14.0
2024-03-17 19:21:58.837403	17.03 	0.00 	1.1997	3.1486	13.0
2024-03-17 19:21:59.414135	17.18 	0.00 	0.947	3.1484	13.0
2024-03-17 19:21:59.929388	16.94 	0.00 	1.0757	3.1514	13.0
2024-03-17 19:22:00.454620	17.00 	0.00 	0.538	3.1511	13.0
2024-03-17 19:22:00.982506	17.15 	0.00 	0.2825	3.1486	14.0
2024-03-17 19:22:01.511599	17.18 	0.00 	0.2402	3.1472	13.0
2024-03-17 19:22:02.051091	17.00 	0.00 	0.1136	3.1476	14.0
2024-03-17 19:22:02.581359	17.03 	0.00 	6.9684	3.1464	13.0
2024-03-17 19:22:03.114117	16.94 	0.00 	7.1	3.1512	14.0
2024-03-17 19:22:03.700932	16.94 	0.00 	6.5793	3.1532	14.0
2024-03-17 19:22:04.230677	17.00 	0.00 	6.3263	3.1519	13.0
2024-03-17 19:22:04.770113	16.94 	0.00 	5.7848	3.1482	13.0
2024-03-17 19:22:05.286634	16.94 	0.00 	5.9102	3.1478	13.0
2024-03-17 19:22:05.817296	17.06 	0.00 	5.6575	3.1477	14.0
2024-03-17 19:22:06.346537	17.03 	0.00 	5.1359	3.1486	13.0
2024-03-17 19:22:06.876654	17.00 	0.00 	4.882	3.1476	13.0
2024-03-17 19:22:07.473788	17.09 	0.00 	3.3007	3.1473	13.0
2024-03-17 19:22:07.988742	17.15 	0.00 	2.3833	3.146	13.0
2024-03-17 19:22:08.519658	17.03 	0.00 	2.5116	3.1483	14.0
2024-03-17 19:22:09.056040	17.03 	0.00 	2.2588	3.1478	13.0
2024-03-17 19:22:09.583858	17.09 	0.00 	1.726	3.152	13.0
2024-03-17 19:22:10.117069	17.03 	0.00 	1.2023	3.1509	14.0
2024-03-17 19:22:10.650901	17.09 	0.00 	0.948	3.1499	13.0
2024-03-17 19:22:11.181960	16.69 	0.00 	1.0731	3.1478	13.0
2024-03-17 19:22:11.756064	16.75 	0.00 	0.5353	3.1486	13.0
2024-03-17 19:22:12.287220	17.00 	0.00 	0.2821	3.1475	13.0
2024-03-17 19:22:12.819043	17.06 	0.00 	0.2362	3.1509	13.0
