----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-26 23:00:33.806583

Timestamp / Actual Temperature / SetPoint / V1 / V2
2024-02-26 23:00:33.909376	0	0	0.0 0.0
2024-02-26 23:00:34.416115	17.30 	0.00 	0.0 0.0
2024-02-26 23:00:34.925303	17.43 	0.00 	0.1488 3.9338
2024-02-26 23:00:35.440313	17.43 	0.00 	0.1556 3.9165
2024-02-26 23:00:35.957837	17.40 	0.00 	0.1583 3.9153
2024-02-26 23:00:36.485540	17.58 	0.00 	0.1613 3.9152
2024-02-26 23:00:37.012503	17.40 	0.00 	0.1669 3.9152
2024-02-26 23:00:37.545362	17.49 	0.00 	0.165 3.9169
2024-02-26 23:00:38.068311	17.40 	0.00 	0.165 3.9169
2024-02-26 23:00:38.596351	17.36 	0.00 	0.1488 3.9338
2024-02-26 23:00:39.112999	17.33 	0.00 	0.1556 3.9165
2024-02-26 23:00:39.639747	17.30 	0.00 	0.1583 3.9153
2024-02-26 23:00:40.167168	17.33 	0.00 	0.1613 3.9152
2024-02-26 23:00:40.695560	17.33 	0.00 	0.1669 3.9152
2024-02-26 23:00:41.221145	17.40 	0.00 	0.165 3.9169
2024-02-26 23:00:41.744432	17.43 	0.00 	0.165 3.9169
2024-02-26 23:00:42.268110	17.52 	0.00 	0.165 3.9169
2024-02-26 23:00:42.791157	17.58 	0.00 	0.17 3.9043
2024-02-26 23:00:43.319326	17.27 	0.00 	0.1741 3.9086
2024-02-26 23:00:43.845750	17.30 	0.00 	0.1681 3.9171
2024-02-26 23:00:44.374305	17.27 	0.00 	0.1669 3.9095
2024-02-26 23:00:44.903956	17.43 	0.00 	0.1683 3.9055
2024-02-26 23:00:45.432486	17.40 	0.00 	0.1633 3.9081
2024-02-26 23:00:45.955029	17.27 	0.00 	0.1622 3.9121
2024-02-26 23:00:46.494998	17.27 	0.00 	0.166 3.9089
2024-02-26 23:00:47.014430	17.40 	0.00 	0.1738 3.9053
2024-02-26 23:00:47.538579	17.27 	0.00 	0.1749 3.9091
2024-02-26 23:00:48.066170	17.27 	0.00 	0.1786 3.9078
2024-02-26 23:00:48.588013	17.40 	0.00 	0.1724 3.9115
2024-02-26 23:00:49.119919	17.58 	0.00 	0.1746 3.9113
