----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-25 20:16:07.769133

Timestamp / Actual Temperature / SetPoint / V1 / V2
2024-02-25 20:16:07.872381 0 0 0.1783 2.979
2024-02-25 20:16:08.379604 17.82  0.00  0.1833 2.9835
2024-02-25 20:16:08.886384 17.88  0.00  0.1875 2.9803
2024-02-25 20:16:09.399445 17.67  0.00  0.1915 2.9818
2024-02-25 20:16:09.927762 17.70  0.00  0.1915 2.9818
2024-02-25 20:16:10.455816 17.73  0.00  0.1915 2.9818
2024-02-25 20:16:10.981104 17.61  0.00  0.1957 2.9741
2024-02-25 20:16:11.496778 17.52  0.00  0.1931 2.9784
2024-02-25 20:16:12.014318 17.82  0.00  0.1931 2.9784
2024-02-25 20:16:12.546600 17.85  0.00  0.1959 2.9738
2024-02-25 20:16:16.684597 17.79  0.00  0.1904 2.9958
2024-02-25 20:16:17.194042 17.85  0.00  0.1763 3.0
2024-02-25 20:16:17.720504 17.73  0.00  0.1656 2.9995
2024-02-25 20:16:18.254908 17.88  0.00  0.1642 2.9926
2024-02-25 20:16:18.780957 17.88  0.00  0.1754 2.9772
2024-02-25 20:16:19.321974 17.88  0.00  0.1887 2.9739
2024-02-25 20:16:19.848044 17.73  0.00  0.1929 2.9774
2024-02-25 20:16:20.369350 17.88  0.00  0.1959 2.9763
2024-02-25 20:16:20.890509 17.82  0.00  0.1959 2.9763
2024-02-25 20:16:21.421390 18.01  0.00  0.191 2.976
2024-02-25 20:16:21.949189 17.73  0.00  0.191 2.976
2024-02-25 20:16:22.481129 17.67  0.00  0.1914 2.9731
2024-02-25 20:16:23.002928 17.85  0.00  0.1914 2.9731
2024-02-25 20:16:23.529895 17.79  0.00  0.1897 2.9771
2024-02-25 20:16:24.056819 17.91  0.00  0.1897 2.9771
2024-02-25 20:16:24.588802 17.94  0.00  0.1869 2.9736
2024-02-25 20:16:25.117076 17.73  0.00  0.1869 2.9736
2024-02-25 20:16:25.649988 17.82  0.00  0.1871 2.9762
2024-02-25 20:16:26.170556 17.85  0.00  0.1871 2.9762
2024-02-25 20:16:26.684828 18.04  0.00  0.1918 2.974
2024-02-25 20:16:27.205306 17.76  0.00  0.1918 2.974
2024-02-25 20:16:27.742146 17.91  0.00  0.1904 2.9781
2024-02-25 20:16:28.357905 17.88  0.00  0.1938 2.981
2024-02-25 20:16:28.872902 17.82  0.00  0.1938 2.981
2024-02-25 20:16:29.400568 17.70  0.00  0.1934 2.9756
2024-02-25 20:16:29.922961 17.85  0.00  0.1934 2.9756
2024-02-25 20:16:30.453030 17.91  0.00  0.1963 2.9727
2024-02-25 20:16:30.976977 17.82  0.00  0.1963 2.9727
2024-02-25 20:16:31.507569 17.85  0.00  0.191 2.9811
2024-02-25 20:16:32.040467 17.76  0.00  0.191 2.9811
2024-02-25 20:16:32.575358 17.88  0.00  0.1851 2.975
2024-02-25 20:16:33.102009 17.82  0.00  0.1851 2.975
2024-02-25 20:16:33.623471 17.67  0.00  0.1843 2.9757
2024-02-25 20:16:34.154476 17.82  0.00  0.1843 2.9757
2024-02-25 20:16:34.684293 17.76  0.00  0.1846 2.974
2024-02-25 20:16:35.210411 17.88  0.00  0.1846 2.974
2024-02-25 20:16:35.745103 18.01  0.00  0.1909 2.9758
2024-02-25 20:16:36.271929 18.01  0.00  0.1909 2.9758
2024-02-25 20:16:36.803256 17.85  0.00  0.1946 2.9751
2024-02-25 20:16:37.331246 18.10  0.00  0.1946 2.9751
2024-02-25 20:16:37.848567 17.94  0.00  0.1942 2.9802
2024-02-25 20:16:38.380832 17.85  0.00  0.1927 2.9741
2024-02-25 20:16:38.907460 17.70  0.00  0.1927 2.9741
2024-02-25 20:16:39.440442 17.82  0.00  0.1919 2.9756
2024-02-25 20:16:39.967488 17.82  0.00  0.1919 2.9756
2024-02-25 20:16:40.499132 17.79  0.00  0.1913 2.9747
2024-02-25 20:16:41.026519 17.97  0.00  0.1913 2.9747
2024-02-25 20:16:41.569306 17.85  0.00  0.1842 2.9775
2024-02-25 20:16:42.106414 17.91  0.00  0.1842 2.9775
2024-02-25 20:16:42.635949 18.07  0.00  0.186 2.9739
2024-02-25 20:16:43.169538 17.97  0.00  0.186 2.9739
2024-02-25 20:16:43.700720 17.91  0.00  0.1876 2.9761
2024-02-25 20:16:44.233992 17.82  0.00  0.1876 2.9761
2024-02-25 20:16:44.761795 17.88  0.00  0.1865 2.9742
2024-02-25 20:16:45.279952 17.82  0.00  0.1865 2.9742
2024-02-25 20:16:45.806638 17.85  0.00  0.1884 2.9814
2024-02-25 20:16:46.339685 17.79  0.00  0.1884 2.9814
2024-02-25 20:16:46.857087 18.01  0.00  0.1909 2.9766
2024-02-25 20:16:47.386788 17.82  0.00  0.1963 2.9763
2024-02-25 20:16:47.916244 17.94  0.00  0.1963 2.9763
2024-02-25 20:16:48.445044 18.04  0.00  0.196 2.9758
2024-02-25 20:16:48.956505 17.82  0.00  0.196 2.9758
2024-02-25 20:16:49.487600 17.88  0.00  0.1921 2.9781
2024-02-25 20:16:50.018970 17.79  0.00  0.1921 2.9781
2024-02-25 20:16:50.565277 17.88  0.00  0.186 2.9747
2024-02-25 20:16:51.089342 17.82  0.00  0.186 2.9747
2024-02-25 20:16:51.607826 17.70  0.00  0.1847 2.976
2024-02-25 20:16:52.132999 17.79  0.00  0.1847 2.976
2024-02-25 20:16:52.668445 17.76  0.00  0.1847 2.9764
2024-02-25 20:16:53.200467 17.76  0.00  0.1847 2.9764
2024-02-25 20:16:53.736946 17.73  0.00  0.1858 2.9763
2024-02-25 20:16:54.262824 17.88  0.00  0.1858 2.9763
2024-02-25 20:16:54.795413 17.85  0.00  0.1917 2.9742
2024-02-25 20:16:55.325456 17.82  0.00  0.1917 2.9742
2024-02-25 20:16:55.861242 17.76  0.00  0.1907 2.9764
2024-02-25 20:16:56.401925 17.73  0.00  0.1958 2.9728
2024-02-25 20:16:56.930711 17.70  0.00  0.1958 2.9728
2024-02-25 20:16:57.466756 17.79  0.00  0.1951 2.9808
2024-02-25 20:16:57.994566 17.76  0.00  0.1951 2.9808
2024-02-25 20:16:58.528962 17.73  0.00  0.1919 2.974
2024-02-25 20:16:59.058506 17.79  0.00  0.1919 2.974
2024-02-25 20:16:59.591170 17.70  0.00  0.1898 2.9769
2024-02-25 20:17:00.123816 17.91  0.00  0.1898 2.9769
2024-02-25 20:17:00.657769 17.82  0.00  0.191 2.9724
2024-02-25 20:17:01.190016 17.91  0.00  0.191 2.9724
2024-02-25 20:17:01.726636 17.79  0.00  0.1846 2.9753
2024-02-25 20:17:02.255534 17.76  0.00  0.1846 2.9753
2024-02-25 20:17:02.788101 17.73  0.00  0.187 2.974
2024-02-25 20:17:03.321011 17.82  0.00  0.187 2.974
