----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-18 16:49:08.452045

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-18 16:49:08.581186	19.20 	0.00 	1.7717	3.156	739.0
2024-03-18 16:49:09.140499	19.07 	0.00 	1.2548	3.1613	739.0
2024-03-18 16:49:09.703159	19.17 	0.00 	1.0033	3.1622	739.0
2024-03-18 16:49:10.215862	19.17 	0.00 	1.1346	3.1655	733.0
2024-03-18 16:49:10.730551	19.23 	0.00 	0.5944	3.1633	737.0
2024-03-18 16:49:11.244062	19.23 	0.00 	0.3398	3.1621	735.0
2024-03-18 16:49:11.784500	19.13 	0.00 	0.1852	3.1592	735.0
2024-03-18 16:49:12.297617	19.26 	0.00 	0.0574	3.1602	734.0
2024-03-18 16:49:12.817001	19.29 	0.00 	0.0574	3.1602	735.0
2024-03-18 16:49:13.336704	19.38 	0.00 	1.7761	3.1604	732.0
2024-03-18 16:49:13.856429	19.17 	0.00 	1.2548	3.1613	755.0
2024-03-18 16:49:14.373161	19.29 	0.00 	1.0033	3.1622	766.0
2024-03-18 16:49:14.893861	19.13 	0.00 	1.1346	3.1655	766.0
2024-03-18 16:49:15.457713	19.23 	0.00 	0.5944	3.1633	766.0
2024-03-18 16:49:15.972183	19.20 	0.00 	0.3398	3.1621	766.0
2024-03-18 16:49:16.494930	19.26 	0.00 	0.1852	3.1592	765.0
2024-03-18 16:49:17.012822	19.20 	0.00 	0.0574	3.1602	765.0
2024-03-18 16:49:17.524585	19.13 	0.00 	1.2771	1.8124	765.0
2024-03-18 16:49:18.044568	19.38 	0.00 	2.5599	3.1536	765.0
2024-03-18 16:49:18.570154	19.32 	0.00 	2.3079	3.1541	765.0
2024-03-18 16:49:19.133569	19.29 	0.00 	1.7729	3.1571	765.0
2024-03-18 16:49:19.649714	19.23 	0.00 	1.2485	3.1553	766.0
2024-03-18 16:49:20.170974	19.32 	0.00 	0.9935	3.1523	766.0
