----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-16 12:40:17.178261

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-16 12:40:17.300595	0	0	0.01	0.01	0.01
2024-03-16 12:40:17.846319	17.40 	0.00 	0.01	0.01	0.01
2024-03-16 12:40:18.415181	17.43 	0.00 	0.5435	3.1576	0.01
2024-03-16 12:40:18.944610	17.58 	0.00 	0.2886	3.1563	18.0
2024-03-16 12:40:19.481844	17.49 	0.00 	0.2328	3.157	17.0
2024-03-16 12:40:20.015536	17.49 	0.00 	0.0999	3.1637	17.0
2024-03-16 12:40:20.546324	17.49 	0.00 	6.9836	3.1637	17.0
2024-03-16 12:40:21.108212	17.61 	0.00 	7.1039	3.1575	17.0
2024-03-16 12:40:21.639615	17.46 	0.00 	6.5826	3.1581	17.0
2024-03-16 12:40:22.177028	17.40 	0.00 	6.3293	3.1582	17.0
2024-03-16 12:40:22.710793	17.43 	0.00 	1.2502	1.8113	17.0
2024-03-16 12:40:23.248741	17.46 	0.00 	2.5132	3.152	17.0
2024-03-16 12:40:23.784453	17.43 	0.00 	2.2642	3.1561	16.0
2024-03-16 12:40:24.316404	17.46 	0.00 	1.7244	3.1541	17.0
2024-03-16 12:40:24.851651	17.30 	0.00 	1.1992	3.1503	17.0
2024-03-16 12:40:25.431825	17.40 	0.00 	0.9481	3.1516	17.0
2024-03-16 12:40:25.966382	17.46 	0.00 	0.4092	3.1503	17.0
2024-03-16 12:40:26.497509	17.30 	0.00 	0.5367	3.1519	17.0
2024-03-16 12:40:27.032606	17.40 	0.00 	0.283	3.151	17.0
2024-03-16 12:40:27.566668	17.43 	0.00 	0.2385	3.1519	17.0
2024-03-16 12:40:28.099756	17.36 	0.00 	0.7756	3.1514	18.0
2024-03-16 12:40:28.634157	17.49 	0.00 	6.9719	3.1519	17.0
2024-03-16 12:40:29.167724	17.52 	0.00 	7.1016	3.1554	17.0
2024-03-16 12:40:29.745116	17.52 	0.00 	6.5786	3.1537	17.0
2024-03-16 12:40:30.280968	17.43 	0.00 	6.3223	3.1503	17.0
2024-03-16 12:40:30.819938	17.27 	0.00 	5.7853	3.1508	17.0
2024-03-16 12:40:31.359159	17.40 	0.00 	5.2622	3.1498	17.0
2024-03-16 12:40:31.892771	17.55 	0.00 	5.0094	3.1508	17.0
2024-03-16 12:40:32.420378	17.61 	0.00 	5.1359	3.15	18.0
2024-03-16 12:40:32.953731	17.46 	0.00 	4.9465	3.1508	17.0
2024-03-16 12:40:33.486862	17.46 	0.00 	3.3025	3.151	17.0
2024-03-16 12:40:34.062383	17.52 	0.00 	2.3875	3.1527	17.0
2024-03-16 12:40:34.586365	17.49 	0.00 	2.5122	3.1512	17.0
2024-03-16 12:40:35.131714	17.52 	0.00 	2.2622	3.1545	18.0
2024-03-16 12:40:35.648700	17.49 	0.00 	1.7263	3.1553	17.0
2024-03-16 12:40:36.186645	17.43 	0.00 	1.2019	3.1525	17.0
2024-03-16 12:40:36.733448	17.46 	0.00 	0.9478	3.151	18.0
2024-03-16 12:40:37.267694	17.40 	0.00 	1.0734	3.1512	17.0
2024-03-16 12:40:37.807259	17.49 	0.00 	0.535	3.151	17.0
2024-03-16 12:40:38.393853	17.40 	0.00 	0.285	3.1528	17.0
2024-03-16 12:40:38.917436	17.46 	0.00 	0.2354	3.1537	17.0
2024-03-16 12:40:39.467373	17.43 	0.00 	0.1107	3.1515	17.0
2024-03-16 12:40:40.008254	17.58 	0.00 	6.9711	3.1503	18.0
2024-03-16 12:40:40.549337	17.40 	0.00 	7.098	3.1522	17.0
2024-03-16 12:40:41.091121	17.27 	0.00 	6.5773	3.1526	17.0
2024-03-16 12:40:41.626674	17.43 	0.00 	6.3224	3.1511	17.0
2024-03-16 12:40:42.164713	17.43 	0.00 	5.783	3.1495	17.0
2024-03-16 12:40:42.707313	17.46 	0.00 	5.9147	3.1544	17.0
2024-03-16 12:40:43.281856	17.49 	0.00 	5.6609	3.1538	17.0
2024-03-16 12:40:43.806531	17.49 	0.00 	5.1383	3.1523	17.0
2024-03-16 12:40:44.356651	17.46 	0.00 	4.8837	3.1506	17.0
2024-03-16 12:40:44.878869	17.46 	0.00 	3.3022	3.1506	17.0
2024-03-16 12:40:45.429853	17.46 	0.00 	2.3849	3.1503	17.0
2024-03-16 12:40:45.970320	17.36 	0.00 	2.5125	3.1511	17.0
2024-03-16 12:40:46.510346	17.43 	0.00 	2.2592	3.1504	18.0
2024-03-16 12:40:47.051429	17.36 	0.00 	1.7253	3.1534	17.0
2024-03-16 12:40:47.660519	17.43 	0.00 	1.2012	3.1512	17.0
2024-03-16 12:40:48.187608	17.33 	0.00 	0.9493	3.1532	17.0
2024-03-16 12:40:48.733121	17.64 	0.00 	1.0769	3.1536	17.0
2024-03-16 12:40:49.271289	17.40 	0.00 	0.5376	3.153	17.0
2024-03-16 12:40:49.809141	17.43 	0.00 	0.2845	3.1534	18.0
2024-03-16 12:40:50.352143	17.40 	0.00 	0.2383	3.152	17.0
2024-03-16 12:40:50.886406	17.46 	0.00 	0.1134	3.1494	17.0
2024-03-16 12:40:51.426636	17.46 	0.00 	6.9703	3.1505	17.0
2024-03-16 12:40:51.968263	17.46 	0.00 	7.0957	3.1494	17.0
2024-03-16 12:40:52.572159	17.55 	0.00 	6.579	3.1552	17.0
2024-03-16 12:40:53.099426	17.36 	0.00 	6.3292	3.1575	17.0
2024-03-16 12:40:53.641785	17.49 	0.00 	5.7854	3.1515	17.0
2024-03-16 12:40:54.201905	17.46 	0.00 	5.9103	3.1495	17.0
2024-03-16 12:40:54.746791	17.36 	0.00 	5.6584	3.1509	17.0
2024-03-16 12:40:55.289406	17.46 	0.00 	5.1357	3.1504	17.0
2024-03-16 12:40:55.832210	17.40 	0.00 	4.9146	3.1508	18.0
2024-03-16 12:40:56.376787	17.33 	0.00 	3.3019	3.1509	18.0
2024-03-16 12:40:56.923528	17.49 	0.00 	2.3857	3.1516	17.0
2024-03-16 12:40:57.473296	17.33 	0.00 	2.5103	3.1495	17.0
2024-03-16 12:40:58.017693	17.58 	0.00 	2.2607	3.1523	17.0
2024-03-16 12:40:58.563102	17.36 	0.00 	1.7261	3.1555	18.0
2024-03-16 12:40:59.106024	17.30 	0.00 	1.2052	3.1559	17.0
2024-03-16 12:40:59.649223	17.40 	0.00 	0.9478	3.1516	17.0
2024-03-16 12:41:00.193562	17.43 	0.00 	1.0737	3.1511	17.0
2024-03-16 12:41:00.737167	17.46 	0.00 	0.5354	3.1506	18.0
2024-03-16 12:41:01.288626	17.55 	0.00 	0.2831	3.1516	17.0
2024-03-16 12:41:01.831945	17.49 	0.00 	0.2393	3.1506	17.0
2024-03-16 12:41:02.463531	17.49 	0.00 	0.1096	3.1534	17.0
2024-03-16 12:41:03.007551	17.36 	0.00 	6.9794	3.1592	17.0
2024-03-16 12:41:03.564384	17.43 	0.00 	7.099	3.1526	17.0
2024-03-16 12:41:04.110978	17.30 	0.00 	6.574	3.15	17.0
2024-03-16 12:41:04.661748	17.36 	0.00 	6.3218	3.1511	18.0
2024-03-16 12:41:05.223776	17.36 	0.00 	5.7847	3.1504	17.0
2024-03-16 12:41:05.763426	17.43 	0.00 	5.9116	3.1514	17.0
2024-03-16 12:41:06.304901	17.49 	0.00 	5.6583	3.1503	17.0
2024-03-16 12:41:06.850347	17.49 	0.00 	5.1367	3.151	17.0
2024-03-16 12:41:07.395432	17.30 	0.00 	4.9137	3.1503	17.0
2024-03-16 12:41:07.986775	17.40 	0.00 	3.301	3.1504	17.0
2024-03-16 12:41:08.518516	17.49 	0.00 	2.3845	3.1504	17.0
2024-03-16 12:41:09.066076	17.52 	0.00 	2.5161	3.1553	17.0
2024-03-16 12:41:09.614221	17.43 	0.00 	2.2615	3.1527	17.0
2024-03-16 12:41:10.139684	17.46 	0.00 	1.7233	3.1526	18.0
2024-03-16 12:41:10.688081	17.49 	0.00 	1.2007	3.1521	18.0
2024-03-16 12:41:11.239505	17.43 	0.00 	0.948	3.1523	18.0
2024-03-16 12:41:11.803785	17.52 	0.00 	1.0732	3.1515	17.0
2024-03-16 12:41:12.350947	17.33 	0.00 	0.5369	3.1522	17.0
2024-03-16 12:41:12.898132	17.27 	0.00 	0.2823	3.1504	17.0
2024-03-16 12:41:13.496220	17.43 	0.00 	0.2385	3.1516	17.0
2024-03-16 12:41:14.024406	17.55 	0.00 	0.1106	3.1532	17.0
2024-03-16 12:41:14.576357	17.43 	0.00 	6.9789	3.1588	17.0
2024-03-16 12:41:15.131132	17.46 	0.00 	7.1017	3.1553	17.0
2024-03-16 12:41:15.663018	17.52 	0.00 	6.5764	3.1523	16.0
2024-03-16 12:41:16.212296	17.40 	0.00 	6.326	3.1539	17.0
2024-03-16 12:41:16.739943	17.33 	0.00 	5.7881	3.1536	17.0
2024-03-16 12:41:17.288679	17.30 	0.00 	5.9113	3.1511	18.0
2024-03-16 12:41:17.847412	17.36 	0.00 	5.6593	3.1521	17.0
2024-03-16 12:41:18.401731	17.40 	0.00 	5.137	3.1509	17.0
2024-03-16 12:41:18.953559	17.43 	0.00 	4.9158	3.1519	17.0
2024-03-16 12:41:19.512645	17.46 	0.00 	3.3031	3.152	17.0
2024-03-16 12:41:20.061657	17.49 	0.00 	2.3894	3.1542	17.0
2024-03-16 12:41:20.597198	17.49 	0.00 	2.5179	3.1561	17.0
2024-03-16 12:41:21.147541	17.49 	0.00 	2.2645	3.1565	17.0
2024-03-16 12:41:21.697301	17.52 	0.00 	1.7222	3.1517	18.0
2024-03-16 12:41:22.225159	17.40 	0.00 	1.2034	3.1544	17.0
2024-03-16 12:41:22.780297	17.61 	0.00 	0.95	3.1536	17.0
2024-03-16 12:41:23.397915	17.46 	0.00 	1.0798	3.1572	17.0
2024-03-16 12:41:23.926755	17.52 	0.00 	0.538	3.1532	17.0
2024-03-16 12:41:24.478770	17.43 	0.00 	0.2832	3.1516	18.0
2024-03-16 12:41:25.036403	17.40 	0.00 	0.2346	3.1549	18.0
2024-03-16 12:41:25.594040	17.40 	0.00 	0.1078	3.1553	17.0
2024-03-16 12:41:26.143412	17.58 	0.00 	6.9735	3.1537	17.0
2024-03-16 12:41:26.698057	17.40 	0.00 	7.1025	3.1559	17.0
2024-03-16 12:41:27.228108	17.49 	0.00 	6.5791	3.1545	17.0
2024-03-16 12:41:27.781488	17.52 	0.00 	6.3251	3.1534	17.0
2024-03-16 12:41:28.331711	17.40 	0.00 	5.7856	3.1514	17.0
2024-03-16 12:41:28.927832	17.40 	0.00 	5.9156	3.1547	17.0
2024-03-16 12:41:29.456945	17.36 	0.00 	5.66	3.1527	17.0
2024-03-16 12:41:30.005486	17.58 	0.00 	5.1379	3.1521	17.0
2024-03-16 12:41:30.536098	17.55 	0.00 	4.9188	3.1539	17.0
2024-03-16 12:41:31.096142	17.40 	0.00 	3.3063	3.1541	17.0
2024-03-16 12:41:31.649971	17.43 	0.00 	2.3878	3.1522	17.0
2024-03-16 12:41:32.181924	17.43 	0.00 	2.5135	3.1525	17.0
2024-03-16 12:41:32.733820	17.40 	0.00 	2.2651	3.1561	17.0
2024-03-16 12:41:33.269482	17.43 	0.00 	1.7261	3.1544	17.0
2024-03-16 12:41:33.903908	17.43 	0.00 	1.1993	3.1504	17.0
2024-03-16 12:41:34.437413	17.36 	0.00 	0.9492	3.1528	17.0
2024-03-16 12:41:34.990545	17.55 	0.00 	1.0765	3.1534	17.0
2024-03-16 12:41:35.521216	17.58 	0.00 	0.5369	3.1521	18.0
2024-03-16 12:41:36.085849	17.33 	0.00 	0.2831	3.1509	17.0
2024-03-16 12:41:36.644067	17.46 	0.00 	0.2358	3.1548	17.0
2024-03-16 12:41:37.180726	17.33 	0.00 	0.1108	3.1532	17.0
2024-03-16 12:41:37.754441	17.43 	0.00 	6.9718	3.1521	17.0
2024-03-16 12:41:38.289574	17.30 	0.00 	7.1027	3.1558	18.0
2024-03-16 12:41:38.845171	17.58 	0.00 	6.5802	3.1552	17.0
2024-03-16 12:41:39.403330	17.49 	0.00 	6.326	3.1539	17.0
2024-03-16 12:41:39.995912	17.40 	0.00 	5.7878	3.1537	17.0
2024-03-16 12:41:40.524850	17.55 	0.00 	5.9142	3.1538	17.0
2024-03-16 12:41:41.080118	17.52 	0.00 	5.662	3.1547	17.0
2024-03-16 12:41:41.641452	17.36 	0.00 	5.1388	3.1526	17.0
2024-03-16 12:41:42.201857	17.40 	0.00 	4.9176	3.1528	17.0
2024-03-16 12:41:42.758835	17.46 	0.00 	3.3047	3.1527	18.0
2024-03-16 12:41:43.316551	17.43 	0.00 	2.3877	3.1534	17.0
2024-03-16 12:41:43.871909	17.40 	0.00 	2.5146	3.1527	17.0
2024-03-16 12:41:44.441094	17.40 	0.00 	2.2617	3.153	17.0
2024-03-16 12:41:45.002627	17.49 	0.00 	1.7268	3.1558	18.0
