----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-02-26 18:16:29.913051

Timestamp / Actual Temperature / SetPoint / V1 / V2
2024-02-26 18:16:30.015356 0 0 0.0 0.0
2024-02-26 18:16:30.523302 20.14  0.00  0.1206 4.3796
2024-02-26 18:16:31.031760 20.20  0.00  0.1196 4.3921
2024-02-26 18:16:31.548185 20.08  0.00  0.1196 4.3921
2024-02-26 18:16:32.064687 20.11  0.00  0.1262 4.4066
2024-02-26 18:16:32.574666 20.14  0.00  0.1281 4.4161
2024-02-26 18:16:35.997565	Print progress: 4.3478260869565215%
2024-02-26 18:16:36.027454 20.17  0.00  0.129 4.3898
2024-02-26 18:16:36.546869	Print progress: 6.521739130434782%
2024-02-26 18:16:36.548955 20.11  0.00  0.1232 4.3959
2024-02-26 18:16:37.066752 20.11  0.00  0.1206 4.3796
2024-02-26 18:16:37.583288 20.11  0.00  0.1196 4.3921
2024-02-26 18:16:38.099114 20.11  0.00  0.1196 4.3921
2024-02-26 18:16:38.618640 20.11  0.00  0.1196 4.3921
2024-02-26 18:16:39.140669 20.11  0.00  0.1273 4.3868
2024-02-26 18:16:39.657936 20.11  0.00  0.115 4.4286
2024-02-26 18:16:40.174438 20.11  0.00  0.1219 4.4141
2024-02-26 18:16:40.686160 20.11  0.00  0.1254 4.4265
2024-02-26 18:16:41.202714 20.11  0.00  0.1324 4.3828
2024-02-26 18:16:41.718822 20.11  0.00  0.1292 4.3857
2024-02-26 18:16:42.231582 20.11  0.00  0.1208 4.3855
2024-02-26 18:16:42.749231 20.11  0.00  0.1235 4.3818
2024-02-26 18:16:43.265137 20.11  0.00  0.1215 4.3793
2024-02-26 18:16:43.781700 20.11  0.00  0.1229 4.3833
2024-02-26 18:16:44.297769 20.11  0.00  0.1288 4.3857
2024-02-26 18:16:44.813871 20.11  0.00  0.1277 4.386
2024-02-26 18:16:45.330164 20.11  0.00  0.1338 4.3838
2024-02-26 18:16:45.846638 20.11  0.00  0.1332 4.3878
2024-02-26 18:16:46.367966 20.11  0.00  0.1332 4.3878
2024-02-26 18:16:46.897319 20.11  0.00  0.1373 4.3784
2024-02-26 18:16:47.416518 20.11  0.00  0.1373 4.3784
2024-02-26 18:16:47.932190 20.11  0.00  0.1356 4.3857
2024-02-26 18:16:48.447489 20.11  0.00  0.1356 4.3857
2024-02-26 18:16:48.969776 20.11  0.00  0.13 4.3834
2024-02-26 18:16:49.492315 20.11  0.00  0.1246 4.3816
2024-02-26 18:16:50.007605 20.11  0.00  0.1246 4.3816
2024-02-26 18:16:50.530613 20.11  0.00  0.1213 4.381
2024-02-26 18:16:51.052521 20.11  0.00  0.1213 4.381
2024-02-26 18:16:51.575820 20.11  0.00  0.1256 4.3824
2024-02-26 18:16:52.090858 20.11  0.00  0.1256 4.3824
2024-02-26 18:16:52.615895 20.11  0.00  0.1276 4.3765
2024-02-26 18:16:53.136570 20.11  0.00  0.1276 4.3765
2024-02-26 18:16:53.651583 20.11  0.00  0.1282 4.3893
2024-02-26 18:16:54.167329 20.11  0.00  0.1282 4.3893
2024-02-26 18:16:54.694169 20.11  0.00  0.1313 4.3815
2024-02-26 18:16:55.210523 20.11  0.00  0.1313 4.3815
2024-02-26 18:16:55.733169 20.11  0.00  0.1326 4.3875
2024-02-26 18:16:56.250023 20.11  0.00  0.1326 4.3875
2024-02-26 18:16:56.772976 20.11  0.00  0.136 4.3831
2024-02-26 18:16:57.288811 20.11  0.00  0.136 4.3831
2024-02-26 18:16:57.811456 20.11  0.00  0.1293 4.3778
2024-02-26 18:16:58.333358 20.11  0.00  0.1293 4.3778
2024-02-26 18:16:58.856285 20.11  0.00  0.1273 4.3818
