----------------------------------
-         PROCESS STARTS         -
----------------------------------
2024-03-18 15:23:00.171575

Timestamp	Actual Temperature	SetPoint	V1	V2	P1
2024-03-18 15:23:00.294327	0	0	0.01	0.01	0.01
2024-03-18 15:23:00.822033	19.50 	0.00 	1.0852	3.1606	0.01
2024-03-18 15:23:01.374152	19.35 	0.00 	0.547	3.1611	0.01
2024-03-18 15:23:01.893170	19.23 	0.00 	0.2924	3.1598	14.0
2024-03-18 15:23:02.410176	19.35 	0.00 	0.2269	3.1622	14.0
2024-03-18 15:23:02.931113	19.35 	0.00 	0.1017	3.1604	12.0
2024-03-18 15:23:03.526738	19.32 	0.00 	0.1017	3.1604	12.0
2024-03-18 15:23:04.043360	19.38 	0.00 	1.7336	3.1616	12.0
2024-03-18 15:23:07.605392	Initializing SyringeBOT
2024-03-18 15:23:07.639693	19.26 	0.00 	1.2158	3.1652	13.0
2024-03-18 15:23:08.140956	Processing progress: 4.3478260869565215 %
2024-03-18 15:23:08.180634	19.32 	0.00 	0.9669	3.1683	11.0
2024-03-18 15:23:08.683919	Processing progress: 6.521739130434782 %
2024-03-18 15:23:08.705586	19.47 	0.00 	1.0852	3.1606	16.0
2024-03-18 15:23:09.219968	19.47 	0.00 	0.547	3.1611	14.0
2024-03-18 15:23:09.721519	Processing progress: 10.869565217391305 %
2024-03-18 15:23:09.737489	18.89 	0.00 	0.2924	3.1598	13.0
2024-03-18 15:23:10.258968	18.89 	0.00 	0.2269	3.1622	13.0
2024-03-18 15:23:10.773458	18.89 	0.00 	0.1017	3.1604	12.0
2024-03-18 15:23:11.295970	18.89 	0.00 	1.2523	1.813	13.0
2024-03-18 15:23:11.816885	18.89 	0.00 	2.5155	3.1545	13.0
2024-03-18 15:23:12.332544	18.89 	0.00 	2.2618	3.1528	11.0
2024-03-18 15:23:12.854349	18.89 	0.00 	1.7257	3.1541	14.0
2024-03-18 15:23:13.378341	18.89 	0.00 	1.2035	3.1533	14.0
2024-03-18 15:23:13.898888	18.89 	0.00 	0.9537	3.1559	14.0
2024-03-18 15:23:14.421166	18.89 	0.00 	0.4299	3.1697	15.0
2024-03-18 15:23:14.948335	18.89 	0.00 	0.5687	3.1824	12.0
2024-03-18 15:23:15.470264	18.89 	0.00 	0.3118	3.1763	12.0
2024-03-18 15:23:16.000337	18.89 	0.00 	0.2094	3.1779	13.0
2024-03-18 15:23:16.523473	18.89 	0.00 	0.7469	3.1786	12.0
2024-03-18 15:23:17.047843	18.89 	0.00 	6.9912	3.1697	13.0
2024-03-18 15:23:17.564933	18.89 	0.00 	7.1034	3.1559	13.0
2024-03-18 15:23:18.087970	18.89 	0.00 	6.5791	3.1542	10.0
2024-03-18 15:23:18.611397	18.89 	0.00 	6.325	3.1534	13.0
2024-03-18 15:23:19.134646	18.89 	0.00 	5.7882	3.1538	14.0
2024-03-18 15:23:19.661680	18.89 	0.00 	5.266	3.1539	11.0
2024-03-18 15:23:20.179637	18.89 	0.00 	5.0173	3.1581	13.0
2024-03-18 15:23:20.699979	18.89 	0.00 	5.1451	3.1588	13.0
2024-03-18 15:23:21.226759	18.89 	0.00 	4.8895	3.1553	12.0
2024-03-18 15:23:21.750287	18.89 	0.00 	3.3082	3.155	14.0
2024-03-18 15:23:22.275342	18.89 	0.00 	2.3898	3.1536	12.0
2024-03-18 15:23:22.794001	18.89 	0.00 	2.5145	3.1519	14.0
2024-03-18 15:23:23.314683	18.89 	0.00 	2.2627	3.1536	12.0
2024-03-18 15:23:23.839437	18.89 	0.00 	1.7239	3.153	11.0
2024-03-18 15:23:24.375302	18.89 	0.00 	1.203	3.1534	13.0
2024-03-18 15:23:24.890556	18.89 	0.00 	0.9502	3.1526	13.0
2024-03-18 15:23:25.410680	18.89 	0.00 	1.0774	3.1538	13.0
2024-03-18 15:23:25.932964	18.89 	0.00 	0.5433	3.1571	14.0
2024-03-18 15:23:26.455574	18.89 	0.00 	0.2941	3.1603	13.0
2024-03-18 15:23:26.983718	18.89 	0.00 	0.2306	3.1577	14.0
2024-03-18 15:23:27.562150	18.89 	0.00 	0.1079	3.1545	14.0
2024-03-18 15:23:28.076402	18.89 	0.00 	6.9736	3.1534	15.0
2024-03-18 15:23:28.610649	18.89 	0.00 	7.1017	3.1549	13.0
2024-03-18 15:23:29.138294	18.89 	0.00 	6.5776	3.1521	13.0
2024-03-18 15:23:29.670001	18.89 	0.00 	6.3252	3.1528	13.0
2024-03-18 15:23:30.208065	18.89 	0.00 	5.7878	3.1534	15.0
2024-03-18 15:23:30.729425	18.89 	0.00 	5.9154	3.1547	14.0
2024-03-18 15:23:31.255493	18.89 	0.00 	5.6626	3.1539	15.0
2024-03-18 15:23:31.844707	18.89 	0.00 	5.1456	3.1583	15.0
2024-03-18 15:23:32.359255	18.89 	0.00 	4.923	3.1567	13.0
2024-03-18 15:23:32.896619	18.89 	0.00 	3.3108	3.1573	14.0
2024-03-18 15:23:33.426473	18.89 	0.00 	2.3901	3.1536	13.0
2024-03-18 15:23:33.951832	18.89 	0.00 	2.5167	3.1542	12.0
2024-03-18 15:23:34.474137	18.89 	0.00 	2.2655	3.1558	14.0
2024-03-18 15:23:35.001718	18.89 	0.00 	1.7279	3.1559	13.0
2024-03-18 15:23:35.573944	18.89 	0.00 	1.2025	3.1523	13.0
2024-03-18 15:23:36.091852	18.89 	0.00 	0.9508	3.1537	13.0
2024-03-18 15:23:36.624310	18.89 	0.00 	1.0764	3.1533	15.0
2024-03-18 15:23:37.154867	18.89 	0.00 	0.5425	3.1569	14.0
2024-03-18 15:23:37.681088	18.89 	0.00 	0.2959	3.1617	15.0
2024-03-18 15:23:38.208692	18.89 	0.00 	0.2281	3.1593	15.0
2024-03-18 15:23:38.734517	18.89 	0.00 	0.11	3.1522	15.0
2024-03-18 15:23:39.263158	18.89 	0.00 	6.9741	3.1532	15.0
2024-03-18 15:23:39.841149	18.89 	0.00 	7.1003	3.1534	15.0
2024-03-18 15:23:40.367494	18.89 	0.00 	6.5803	3.155	13.0
2024-03-18 15:23:40.895930	18.89 	0.00 	6.3253	3.1538	11.0
2024-03-18 15:23:41.427625	18.89 	0.00 	5.7893	3.1556	14.0
2024-03-18 15:23:41.955705	18.89 	0.00 	5.9169	3.156	15.0
2024-03-18 15:23:42.486758	18.89 	0.00 	5.6635	3.1547	14.0
2024-03-18 15:23:43.014708	18.89 	0.00 	5.1425	3.155	14.0
2024-03-18 15:23:43.618940	18.89 	0.00 	4.8914	3.1576	14.0
2024-03-18 15:23:44.140065	18.89 	0.00 	3.3099	3.1573	14.0
2024-03-18 15:23:44.671963	18.89 	0.00 	2.3944	3.1582	15.0
2024-03-18 15:23:45.192100	18.89 	0.00 	2.5155	3.1533	14.0
2024-03-18 15:23:45.713191	18.89 	0.00 	2.2651	3.1569	14.0
2024-03-18 15:23:46.239593	18.89 	0.00 	1.7289	3.1572	15.0
2024-03-18 15:23:46.785731	19.04 	0.00 	1.2053	3.1548	14.0
2024-03-18 15:23:47.307149	19.29 	0.00 	0.9503	3.1531	13.0
2024-03-18 15:23:47.914634	19.38 	0.00 	1.0753	3.1519	13.0
2024-03-18 15:23:48.416878	Processing progress: 15.217391304347828 %
2024-03-18 15:23:48.443768	19.38 	0.00 	0.5372	3.1512	16.0
2024-03-18 15:23:48.945509	Processing progress: 19.565217391304348 %
2024-03-18 15:23:48.980642	19.35 	0.00 	0.2871	3.1536	15.0
2024-03-18 15:23:49.482460	Processing progress: 21.73913043478261 %
2024-03-18 15:23:49.515899	19.53 	0.00 	0.2322	3.1563	14.0
2024-03-18 15:23:50.050532	19.53 	0.00 	0.1053	3.157	15.0
2024-03-18 15:23:50.553896	Processing progress: 26.08695652173913 %
2024-03-18 15:23:50.580441	18.92 	0.00 	6.9742	3.1527	13.0
2024-03-18 15:23:51.105257	18.92 	0.00 	7.0996	3.1517	13.0
2024-03-18 15:23:51.634563	18.92 	0.00 	6.5778	3.1525	15.0
2024-03-18 15:23:52.211271	18.92 	0.00 	6.3252	3.1532	15.0
2024-03-18 15:23:52.732435	18.92 	0.00 	5.7856	3.1512	12.0
2024-03-18 15:23:53.264985	18.92 	0.00 	5.9144	3.1532	15.0
2024-03-18 15:23:53.799017	18.92 	0.00 	5.6641	3.1558	14.0
2024-03-18 15:23:54.332222	18.92 	0.00 	5.1432	3.1565	13.0
2024-03-18 15:23:54.866942	18.92 	0.00 	4.8904	3.1567	15.0
2024-03-18 15:23:55.401197	18.92 	0.00 	3.3094	3.1565	14.0
2024-03-18 15:23:55.940162	18.92 	0.00 	2.391	3.1554	14.0
2024-03-18 15:23:56.489339	18.92 	0.00 	2.5177	3.1552	14.0
2024-03-18 15:23:57.009709	18.92 	0.00 	2.2611	3.1523	15.0
2024-03-18 15:23:57.544324	18.92 	0.00 	1.7308	3.158	13.0
2024-03-18 15:23:58.079441	18.92 	0.00 	1.2074	3.1567	12.0
2024-03-18 15:23:58.601712	18.92 	0.00 	0.954	3.156	13.0
2024-03-18 15:23:59.130193	18.92 	0.00 	1.0775	3.1536	13.0
2024-03-18 15:23:59.661848	18.92 	0.00 	0.5394	3.1528	14.0
2024-03-18 15:24:00.215442	18.92 	0.00 	0.2838	3.151	14.0
2024-03-18 15:24:00.766071	18.92 	0.00 	0.2338	3.1553	14.0
2024-03-18 15:24:01.303388	18.92 	0.00 	0.106	3.1561	13.0
2024-03-18 15:24:01.824766	18.92 	0.00 	6.9768	3.1553	15.0
2024-03-18 15:24:02.358944	18.92 	0.00 	7.1006	3.153	15.0
2024-03-18 15:24:02.897723	18.92 	0.00 	6.5823	3.1566	13.0
2024-03-18 15:24:03.417122	18.92 	0.00 	6.3269	3.1545	14.0
2024-03-18 15:24:03.954997	18.92 	0.00 	5.7882	3.1532	15.0
2024-03-18 15:24:04.554056	18.92 	0.00 	5.913	3.1514	15.0
2024-03-18 15:24:05.081201	18.92 	0.00 	5.6613	3.1523	13.0
2024-03-18 15:24:05.615115	18.92 	0.00 	5.1381	3.1522	15.0
2024-03-18 15:24:06.140206	18.92 	0.00 	4.9198	3.1552	14.0
2024-03-18 15:24:06.673797	18.92 	0.00 	3.3073	3.1554	13.0
